tier,BZ_id,BZ_title,TMI_id,TMI_title,title_sim,doc_sim,shared
B,K76c1,Woman gives birth to a gourd,T554,Woman Gives Birth To Animal,0.723,0.473,1
B,B42I,Cassiopea is the deer,B611.5,Deer Paramour,0.723,0.467,1
B,B115,Evergreen trees,A2765,Why Leaves Are Evergreen,0.721,0.576,1
B,L5F,Helpful skull,D992.4,Magic Skull,0.721,0.389,1
B,L85B,Woman gives birth to disfigured child,T554.8.1,Woman Gives Birth To Toad,0.721,0.454,1
B,M29X1,Trickster is a badger,B433.2,Helpful Badger,0.721,0.461,1
B,B7A,The spit out water,B742.2,Birds Spit Fire,0.721,0.407,1
B,A36A,The immortal Sun,B843,Immortal Animals,0.720,0.479,1
B,H36J,Death and the lark,B451.1,Helpful Lark,0.720,0.518,1
B,E38A,Woman gives birth to many embryos,T555.1.1,Woman Gives Birth To Pumpkin,0.718,0.440,1
B,K61B,To get know names,A1667.1,Why Europeans Know More Than Natives,0.717,0.471,1
B,I88,Animal with many tails,G219.8.1,Witch With Fifteen Tails,0.717,0.677,1
B,H36J,Death and the lark,A1911,Creation Of Lark,0.717,0.515,1
B,K2,The destroyed ladder,F848.4,Ladder Of Fire,0.716,0.374,1
B,F88,Odor of women,G303.4.8.1,Devil Has Sulphurous Odor,0.715,0.449,1
B,E9i1,Swan-wife,F234.1.15.1,Fairy As Swan,0.715,0.428,1
B,F58,Trickster and women,A1372.1,Why Women Are Prattlers,0.715,0.396,1
B,F58,Trickster and women,A1372.3,Why Women Are Roving,0.715,0.396,1
B,E9G,Vulture-wife,B602.4,Marriage To Vulture,0.714,0.646,1
B,L58,Avaricious man,F343.4,Fairies Give Avaricious Man Gift Of Benevolence,0.714,0.452,1
B,K61a1,Two heads in one bag,V1.10.2,Cult Of Heads,0.713,0.405,1
B,L91,Long serpent,B91.2,Plumed Serpent,0.713,0.383,1
B,M185,On the tail of the fast one (animals),A2378.1,Why Animals Have Tail,0.712,0.367,1
B,A32M,The Gypsy Sun,K2261.1,Treacherous Gypsy,0.712,0.555,1
B,L81a1,Red bead in the hearth,A411.4,Hearth-God,0.712,0.518,1
B,K56d1,Treasure in a pumpkin,A2687.4,Origin Of Pumpkin,0.711,0.506,1
B,D2,Woman gives birth to the fire,T554.11,Supernaturally Impregnated Woman Gives Birth To Dragon,0.711,0.551,1
B,K76c1,Woman gives birth to a gourd,T554.10,Woman Gives Birth To A Bird,0.711,0.545,1
B,A36,The immortal Moon,B843,Immortal Animals,0.711,0.383,1
B,J59A,Flight after the arrow,A2442.2.4,Bluejay's Flight,0.710,0.375,1
B,K14c1,Treasure in pomegranate,F813.8,Extraordinary Pomegranate,0.710,0.464,1
B,M78A,Tail-boy,A2378.2.5,Why Hydrax Has No Tail,0.710,0.405,1
B,M42A,Eyes of berries,A2687.3,Origin Of Berries,0.710,0.427,1
B,E9G,Vulture-wife,B455.1,Helpful Vulture,0.708,0.635,1
B,M118B,Repository inside a cow,A1414.7,Repository Of Fire,0.708,0.577,1
B,I50C,Šarabkha (animal with legs on its back),A2371.2,Shape Of Animal's Legs,0.708,0.522,1
B,B42h2,Reddish star is the arrow,D1314.13.1,Star Of Bethlehem,0.708,0.467,1
B,M29X1,Trickster is a badger,D315.3,Transformation: Badger To Person,0.707,0.411,1
B,K14c1,Treasure in pomegranate,E711.2.4,Soul In Pomegranate,0.707,0.463,1
B,D6A,Fire and crocodile,B16.5.2,Devastating Crocodile,0.707,0.384,1
B,F9B,Piranha in vagina,F547.5.4,Double Vagina,0.707,0.483,1
B,A36A,The immortal Sun,B37,Immortal Bird,0.706,0.469,1
B,M197E,The unknown animal,J1736.3,Unknown Animal: A Pig Captured In A Pit,0.706,0.370,1
B,A36A,The immortal Sun,B184.1.8,Immortal Horse,0.706,0.468,1
B,B42I,Cassiopea is the deer,E423.2.6,Revenant As Deer,0.706,0.451,1
B,D9,Fire and vulture,D152.3,Transformation: Man To Vulture,0.706,0.364,1
B,E9G,Vulture-wife,A1931,Creation Of Vulture,0.705,0.632,1
B,F81,Bride in a river,D915.4.1,Sabbatical River,0.705,0.400,1
B,I83,The sky of birds,A2434.1.1,Why Birds Are Everywhere,0.705,0.468,1
B,B85A,Wind regulated,A282.0.2,Wind-Angel,0.705,0.372,1
B,D9,Fire and vulture,A2317.7,Why Vulture Is Bald,0.704,0.364,1
B,K17,The ornitomorphic suitor,B621.3,Tiger As Suitor,0.703,0.383,1
B,E1C,Person of excrements,D1610.6.4,Speaking Excrements,0.703,0.407,1
B,F75,A siren and a tapir,B53,Siren,0.703,0.364,1
B,K76D,Son the hedgehog,G211.2.9,Witch As Hedgehog,0.703,0.383,1
B,M29Y,Trickster is a wren,A2435.4.11,Food Of Wren,0.703,0.428,1
B,E9i2,Duck-wife,G353.3,Duck As Ogre,0.702,0.519,1
B,L1c2,Hidden under the hearth,A411.4,Hearth-God,0.702,0.478,1
B,I71,Stars are roots,D967,Magic Roots,0.702,0.401,1
B,E9i5,Snail-wife,A2411.5.3,Color Of Snail,0.702,0.545,1
B,M29E,Trickster-skunk,A2411.1.2.4,Color Of Skunk,0.702,0.452,1
B,K17,The ornitomorphic suitor,B621.1,Bear As Suitor,0.702,0.394,1
B,K76C,Child the gourd,F813.5,Extraordinary Gourd,0.702,0.423,1
B,M29C,Trickster-jay,A1921,Creation Of Jay,0.702,0.438,1
B,F64B,Incestuous woman,A1273.1,Incestuous First Parents,0.702,0.393,1
B,C32,Ship made of nails,D1252.1.2,Magic Nails,0.701,0.501,1
B,I120,Cornucopia,B115.2,Wing-Cornucopia,0.701,0.419,1
B,E9i5,Snail-wife,D398,Transformation: Snail To Person,0.701,0.488,1
B,K100D,Helpful animal becomes a prince,B310,Acquisition Of Helpful Animal,0.701,0.525,1
B,D13F,Laughter and fire,D1273.1.1.4,Three Meditations On Death Which Prevent Laughter,0.699,0.383,1
B,B16A,Sea from the urine,D562.2,Transformation By Urine,0.698,0.601,1
B,M134,A tower of wolves,F772.2.5,Dolorous Tower,0.698,0.472,1
B,K33c4,Girl from the vegetables,X1420,Lies About Vegetables,0.698,0.418,1
B,A36A,The immortal Sun,F259.1.4,Fairies Immortal,0.697,0.454,1
B,L85B,Woman gives birth to disfigured child,T555.1.1,Woman Gives Birth To Pumpkin,0.697,0.436,1
B,A36,The immortal Moon,B37,Immortal Bird,0.697,0.375,1
B,K76C,Child the gourd,T117.7,Marriage To A Gourd,0.697,0.425,1
B,C6E,The diver is a crustacean,B178,Magic Crustacean,0.697,0.594,1
B,A36,The immortal Moon,B184.1.8,Immortal Horse,0.697,0.374,1
B,C33A,The restored chain,F863.1,Unbreakable Chain,0.697,0.409,1
B,M29D,Trickster-mink,A2411.1.2.5,Color Of Mink,0.696,0.446,1
B,I107,Stars are nails,D1252.1.2,Magic Nails,0.696,0.517,1
B,A32C,A man and a dog in the Moon,B25,Man-Dog,0.696,0.452,1
B,I87,Skull as a cave,K607.1,The Cave Call,0.696,0.361,1
B,K38f5,Fire-breathing horse,F401.7,Fire-Breathing Spirit,0.695,0.448,1
B,G17,Gift of a reptile,B176,Magic Reptile,0.695,0.423,1
B,E9G,Vulture-wife,B211.3.8,Speaking Vulture,0.694,0.622,1
B,M90C,Ladder instead of wife,F848.4,Ladder Of Fire,0.694,0.455,1
B,K75B,Three melons from the three daughters,A2687.2,Origin Of Melons,0.693,0.420,1
B,E38C,First people are dumb,L124,Dumb Hero,0.692,0.464,1
B,E9i4,Crane-wife,B602.5,Marriage To Crane,0.692,0.454,1
B,D13F,Laughter and fire,J1784.1,Laughter Of Boy Thought To Be Spirits' Laughter,0.692,0.539,1
B,I121,Twin constellations,A766,Origin Of Constellations,0.692,0.508,1
B,E9i1,Swan-wife,B469.2,Helpful Swan,0.691,0.415,1
B,B45B,The bull of cold,B297.0.1,Bull Lows Musically,0.691,0.481,1
B,M29C,Trickster-jay,A2411.2.1.8,Color Of Jay,0.691,0.431,1
B,K76c1,Woman gives birth to a gourd,T556,Woman Gives Birth To A Demon,0.691,0.522,1
B,B26,Human person joins the wild animals,B845,Wild Animals Herded,0.691,0.473,1
B,N10A,The transparent bones,F809.7,Transparent Stone,0.689,0.419,1
B,B36C,Fat animals,C221.3.4.1,Tabu: Eating Fat Of Animals,0.689,0.455,1
B,K27ss,To win a race with an (old) woman,F571.3,Very Old Woman,0.689,0.511,1
B,A36,The immortal Moon,F259.1.4,Fairies Immortal,0.689,0.364,1
B,B44C,Should warmth and light exist?,F437,Spirit Of Warmth,0.688,0.376,1
B,B116d,The “book” as a part of the stomach,F883.1.5,Book Made Of Sapphires,0.688,0.633,1
B,K27zz,The witch and the blinded queens,P20,Queens,0.688,0.355,1
B,I81a1,The crab and the serpent,B178.1,Magic Crab,0.688,0.430,1
B,B85A,Wind regulated,A1129.3,Wind Is Blind,0.686,0.366,1
B,K184,When the forest will get in motion,A1118,Origin Of Swirling Motion Of Water,0.686,0.362,1
B,I111,The earth is a reptile,G354,Reptile As Ogre,0.686,0.546,1
B,D2,Woman gives birth to the fire,A1234.4,Earth Gives Birth To Woman,0.616,0.686,1
B,D13H,The dead should not laugh,F451.6.6,Dwarfs Laugh,0.686,0.401,1
B,E9i4,Crane-wife,B463.3,Helpful Crane,0.686,0.444,1
B,M66A,A hill of excrements,D1002,Magic Excrements,0.685,0.524,1
B,H36gg,Death and the coyote,A2332.5.1,Why Coyote Has Yellowish Eyes,0.685,0.488,1
B,A2D,Suns of the other worlds,A651.3,Worlds Above And Below,0.684,0.418,1
B,A2D,Suns of the other worlds,A651.0.1,Nine Worlds,0.684,0.418,1
B,K29A,Surviving in a fire,D2161.5.6,Cure By Surviving Twin,0.684,0.362,1
B,C6c2,The punished loon,A2411.2.6.1,Color Of Loon,0.684,0.393,1
B,I13C,Snake’s crown,A156.2,God's Crown,0.683,0.436,1
B,D4C,Acquisition of summer,A1436,Acquisition Of Vehicles,0.683,0.546,1
B,D4C,Acquisition of summer,A1427,Acquisition Of Spiritous Liquors,0.683,0.546,1
B,M8C,Eyes cleared out,D1641.4,Forest Cleared By Magic,0.683,0.375,1
B,E9i4,Crane-wife,A1992,Creation Of Crane,0.682,0.442,1
B,E9H,Dove-wife,A2497.1,Monogamous Life Of Dove,0.682,0.480,1
B,G11,Squirrel the woodcutter,L113.5,Woodcutter Hero,0.682,0.506,1
B,I35A,Old woman’s thunder,K2293,Treacherous Old Woman,0.681,0.400,1
B,M29Y,Trickster is a wren,B451.3,Helpful Wren,0.681,0.407,1
B,K76c1,Woman gives birth to a gourd,T554.8.1,Woman Gives Birth To Toad,0.681,0.519,1
B,N10B,The transparent neck,F809.7,Transparent Stone,0.681,0.447,1
B,C19,Acquisition of the sun,A1429.3,Acquisition Of Water,0.680,0.419,1
B,K38f5,Fire-breathing horse,B11.2.11,Fire-Breathing Dragon,0.680,0.440,1
B,F9B,Piranha in vagina,F547.5.8,Saw In Vagina,0.679,0.474,1
B,M90a6,Apples of immortality,D1850,Immortality,0.679,0.549,1
B,K65c2,Man and tiger among several sons,A2281.1.1,Cat Garbles Message From Man To Tiger: Enmity Between Man And Tiger,0.679,0.384,1
B,H36C,Death and the lizard,G354.3,Lizard As Ogre,0.679,0.385,1
B,L81a1,Red bead in the hearth,F893,Extraordinary Hearth,0.678,0.489,1
B,E9H,Dove-wife,C221.1.2.3,Eating Dove,0.678,0.473,1
B,K76C,Child the gourd,D1610.3.1,Speaking Gourd,0.677,0.408,1
B,E9i3,Goose-wife,E524.1,Ghost Of Goose,0.677,0.377,1
B,K102a3,The tooth of death,F513.1.1,Three Women Have But One Tooth Among Them,0.677,0.363,1
B,E8A,People from the fruits,A2687,Origin Of Fruits,0.676,0.432,1
B,H52B,The search of immortality,D1850,Immortality,0.676,0.369,1
B,B98,The bat between birds and animals,A1101.2.3,Formerly Men Dumb: Birds And Animals Talked,0.676,0.356,1
B,M94b1,Wolf under the mill wheel,A137.3,God With Wheel,0.676,0.457,1
B,E9i1,Swan-wife,A2411.2.6.2,Color Of Swan,0.676,0.405,1
B,E9i2,Duck-wife,A2411.2.6.4,Color Of Duck,0.676,0.490,1
B,I95C,Orion is a staff,A772,Origin Of Orion,0.676,0.589,1
B,I111,The earth is a reptile,B491,Helpful Reptile,0.675,0.530,1
B,H36gg,Death and the coyote,A2411.1.3.2,Color Of Coyote,0.675,0.473,1
B,M39a2d,Planting of meat,A2602,Planting The Earth,0.675,0.502,1
B,I46A,Old woman’s rainbow,K2293,Treacherous Old Woman,0.674,0.437,1
B,H36C,Death and the lizard,B604.4,Marriage To Lizard,0.674,0.380,1
B,K56a5d,Conversation with the Frost,A289.1,Frost-God,0.673,0.414,1
B,M29R,Trickster is a porcupine,A1858,Creation Of Porcupine,0.672,0.412,1
B,F79,Animal wives,T145.6,Polygamist Must Love All His Wives,0.672,0.404,1
B,H7f2,Death becomes invisible,A102.9,Invisible God,0.672,0.463,1
B,H7f2,Death becomes invisible,G303.4.8.13,Devil Invisible,0.672,0.463,1
B,H36E,Death and the rat,A2435.3.10,Food Of Rat,0.672,0.470,1
B,K119A,The ungrateful master,T261,The Ungrateful Wife,0.671,0.418,1
B,E9F,Parrot-wife,B602.7,Marriage To Parrot,0.671,0.413,1
B,E9i2,Duck-wife,E613.1,Reincarnation As Duck,0.671,0.483,1
B,E38B,People from gourd,F813.5,Extraordinary Gourd,0.671,0.386,1
B,K17,The ornitomorphic suitor,B623.5,Cock As Suitor,0.670,0.367,1
B,L17B,Two faces,N111.2.2,Fortuna With Two Faces,0.670,0.464,1
B,E9H,Dove-wife,B457.1,Helpful Dove,0.670,0.464,1
B,K23,Battle with birds,A2434.1.1,Why Birds Are Everywhere,0.669,0.421,1
B,I55A,Stars are lakes,A920.1,Origin Of Lakes,0.669,0.374,1
B,E9i3,Goose-wife,B602.6,Marriage To Goose,0.669,0.481,1
B,K56a5d,Conversation with the Frost,A1135.3,Origin Of Frost,0.669,0.408,1
B,K33c8,Girl from the nut,F813.3,Extraordinary Nut,0.669,0.446,1
B,L1c2,Hidden under the hearth,F893,Extraordinary Hearth,0.668,0.451,1
B,K27K,Diving contest,K1051.3,Diving To Become Strong,0.668,0.493,1
B,K76C,Child the gourd,F841.1.12,Boat From Gourd,0.668,0.405,1
B,K104,A red swan,A1981,Origin Of Swan,0.668,0.424,1
B,B5A,Two creators: a dialogue,A2.1,Three Creators,0.668,0.445,1
B,H36C,Death and the lizard,B491.2,Helpful Lizard,0.667,0.372,1
B,I27C,The four-eyed dog,G213.1,One-Eyed Witch,0.667,0.377,1
B,E9H,Dove-wife,A1948,Creation Of Dove,0.667,0.461,1
B,E38B,People from gourd,T117.7,Marriage To A Gourd,0.666,0.388,1
B,M198B,The pretended astrologer,G303.3.1.22,Devil As Astrologer,0.665,0.426,1
B,I88,Animal with many tails,F518,Persons With Tails,0.665,0.624,1
B,E9i4,Crane-wife,E613.9.1,Reincarnation As Crane,0.665,0.427,1
B,H34F,Walking baskets,A1446.5.5,Origin Of Baskets,0.665,0.640,1
B,K27u2,News from the tumbleweed,J2516.3.5,"To Tell Nothing Else Than ""Very Good News",0.665,0.363,1
B,H36C,Death and the lizard,A2148,Creation Of Lizard,0.664,0.370,1
B,I7,The cloud serpent,D2147.3,A Cloud Evoked By A Saint,0.664,0.480,1
B,F1,First woman is a transformed man,F531.6.1.2,Giant Is Transformed Man,0.664,0.393,1
B,K38f5,Fire-breathing horse,B742.4,Fire-Breathing Dogs,0.663,0.432,1
B,K17,The ornitomorphic suitor,B623.4,Crow As Suitor,0.663,0.364,1
B,I28,Animals in the underworld,A300.1,Goddess Of Underworld,0.662,0.367,1
B,C31,The wise hedgehog (cosmology),G211.2.9,Witch As Hedgehog,0.662,0.428,1
B,I111,The earth is a reptile,B211.6,Speaking Reptile,0.662,0.518,1
B,E9i1,Swan-wife,B811.5,Sacred Swan,0.662,0.395,1
B,E9F,Parrot-wife,A1994,Creation Of Parrot,0.661,0.403,1
B,I123,Altair is the Sun’s messenger,B291.4,Other Animals As Messenger,0.661,0.390,1
B,A31,The incestuous Moon,A1273.1,Incestuous First Parents,0.661,0.375,1
B,I50C,Šarabkha (animal with legs on its back),A2371,Origin And Nature Of Animal's Legs,0.661,0.446,1
B,L64,Removable head,F547.5.1,Removable Vagina,0.660,0.484,1
B,L64,Removable head,F557,Removable Organs,0.660,0.480,1
B,I3A,Lightning is a whip,A1141.7,Lightning From Fire,0.659,0.428,1
B,A32D,Man in the Moon,A751.10,Particular Individual Is Man In The Moon,0.659,0.397,1
B,K27u2,News from the tumbleweed,P431.1,Merchants As Spreaders Of News,0.659,0.471,1
B,K100D,Helpful animal becomes a prince,B312.4,Helpful Animal Purchased,0.659,0.492,1
B,L15B,To kill with a reed,D431.7,Transformation: Reed To Person,0.658,0.559,1
B,D1a4,The chat of two fires,A761.4,Stars As Fires In The Hearths Of Ghosts,0.658,0.555,0
B,K76c1,Woman gives birth to a gourd,T555.1.1,Woman Gives Birth To Pumpkin,0.658,0.498,1
B,M29nn,Trickster is a ground squirrel,A2426.1.2,Cry Of Squirrel,0.658,0.366,1
B,I111,The earth is a reptile,A13.4,Reptile As Creator,0.658,0.516,1
B,K100D,Helpful animal becomes a prince,D659.4,Transformation To Act As Helpful Animal,0.658,0.458,1
B,E9i1,Swan-wife,E423.3.2,Revenant As Swan,0.658,0.392,1
B,E9i2,Duck-wife,E423.3.10,Revenant As Duck,0.658,0.473,1
B,K17,The ornitomorphic suitor,B621.6,Pig As Suitor,0.657,0.363,1
B,J52B,Hare-woman or hare-children as heros,B871.2.8,Giant Hare,0.657,0.404,1
B,A39A,Twelve months,A1160,Determination Of The Months,0.657,0.432,1
B,H36hh,Death and the frog,A2162,Origin Of Frog,0.657,0.404,1
B,K181A,To put the arm on the back of a horse,T541.6,Birth From An Arm,0.657,0.387,1
B,I111,The earth is a reptile,B123,Wise Reptile,0.657,0.517,1
B,I111,The earth is a reptile,E614,Reincarnation As Reptile,0.656,0.511,1
B,K85E,The sea horses,F711.2.4,Sea Of Slime,0.656,0.361,1
B,I111,The earth is a reptile,B613,Reptile Paramour,0.656,0.516,1
B,K27K,Diving contest,K1051.2,Diving For Clothes,0.656,0.384,1
B,I35A,Old woman’s thunder,J1809.1,Old Woman's Sneeze Mistaken For Gunfire,0.656,0.363,1
B,E9H,Dove-wife,F855.3.3,Golden Dove,0.656,0.458,1
B,L78,Toad-jaguar,A2435.3.16,Food Of Jaguar,0.656,0.509,1
B,I87,Skull as a cave,D992.4,Magic Skull,0.655,0.394,1
B,K27M,To get an animal of unusual color,B15.7.10,Animal Unusual As To Skin,0.655,0.450,1
B,H36gg,Death and the coyote,A2494.12.4,Enmity Between Coyote And Meadowlark,0.655,0.457,1
B,M29F,Wolverine is a failure,A2435.3.5,Food Of Wolverine,0.655,0.468,1
B,E9H,Dove-wife,B211.3.5,Speaking Dove,0.655,0.453,1
B,E9G,Vulture-wife,B291.1.8,Vulture As Messenger,0.655,0.591,1
B,A36A,The immortal Sun,B19.3.1,Immortal Horses,0.654,0.431,1
B,B16A,Sea from the urine,F559.8,Extraordinary Urine,0.654,0.425,1
B,M201,The oak and the mushroom,A2686.1,Origin Of Mushroom,0.652,0.437,1
B,M150,The deceitful herdsman`,A1372.5,Why Women Are Deceitful,0.652,0.545,1
B,I35A,Old woman’s thunder,R39.2,Abduction By Old Woman,0.652,0.471,1
B,D1a4,The chat of two fires,F882.2,Multicolored Fires,0.652,0.540,0
B,L115,Perfect gentleman,A102.12,Perfect God,0.652,0.397,1
B,H36E,Death and the rat,B601.3,Marriage To Rat,0.652,0.451,1
B,I13C,Snake’s crown,A731.2,Crown Of The Sun,0.651,0.415,1
B,I7A,The lightning- serpent,A285,God Of Lightning,0.651,0.426,1
B,K38f4,Fire-breathing monster,F401.7,Fire-Breathing Spirit,0.650,0.429,1
B,J58C,Bridge of arrows,A157.2,God's Arrows,0.650,0.428,1
B,L9E,Copper nose,P522.1.1,A Nose For A Nose,0.650,0.465,1
B,L81a1,Red bead in the hearth,V232.9,Angel Cleans Hearth,0.650,0.352,1
B,E9F,Parrot-wife,B211.3.4,Speaking Parrot,0.650,0.396,1
B,J22E,Placenta person,T584.6,After-Birth (Placenta) Becomes A Demon,0.650,0.575,1
B,K27M,To get an animal of unusual color,B15.3,Animal Unusual As To His Horns,0.649,0.438,1
B,A33,The sun ram,B211.1.1.1,Speaking Ram,0.649,0.406,1
B,E9i1,Swan-wife,B752.1,Swan Song,0.649,0.384,1
B,I81a1,The crab and the serpent,B91.2,Plumed Serpent,0.649,0.409,1
B,K76D,Son the hedgehog,E423.2.4,Revenant As Hedgehog,0.649,0.351,1
B,E9H,Dove-wife,E613.6,Reincarnation As Dove,0.649,0.446,1
B,E9F,Parrot-wife,A2411.2.6.11,Color Of Parrot,0.648,0.395,1
B,E9i3,Goose-wife,B102.1.3,Golden Goose,0.648,0.464,1
B,I46E,Rainbow sword,F833.9,Disappearing Sword,0.648,0.544,1
B,E9L,Mouse-wife,A2435.3.7,Food Of Mouse,0.648,0.549,1
B,F31,The snake egg,B765.16,Snake Has Stinger,0.648,0.422,1
B,E9i3,Goose-wife,B211.3.3,Speaking Goose,0.648,0.459,1
B,K33F,Basin of honey and basin of oil,D1413.7,Basin To Which One Sticks,0.648,0.427,1
B,I6,Weather birds,A1135,Origin Of Wintry Weather,0.647,0.362,1
B,I77,The lame thunder,A128.5,Lame God,0.647,0.441,1
B,E38B,People from gourd,D1610.3.1,Speaking Gourd,0.647,0.373,1
B,K38f3,The ambush from a pit,K914,Murder From Ambush,0.647,0.359,1
B,M195,Two horses: which is older?,D56.1,Transformation To Older Person,0.647,0.452,1
B,A36A,The immortal Sun,N819.1,Immortal As Helper,0.647,0.426,1
B,K104,A red swan,F234.1.15.1,Fairy As Swan,0.647,0.411,1
B,H36C,Death and the lizard,E614.2,Reincarnation As Lizard,0.647,0.358,1
B,I56,Ghosts do not see people from earth,E499.2,Orchestra Of Ghosts,0.647,0.358,1
B,L37b1,Toad under a stone,A2161,Origin Of Toad,0.647,0.360,1
B,H36C,Death and the lizard,B613.3,Lizard Paramour,0.646,0.362,1
B,E9i3,Goose-wife,A2411.2.6.3,Color Of Goose,0.646,0.458,1
B,F9B,Piranha in vagina,F547.5.7,Vagina In Armpit,0.646,0.431,1
B,B100,The acquisition of the sleep,A1429.3,Acquisition Of Water,0.646,0.353,1
B,C32,Ship made of nails,F841.1.3,Mahogany Ship,0.646,0.474,1
B,I123,Altair is the Sun’s messenger,B291.2.1,Horse As Messenger,0.646,0.379,1
B,I46A,Old woman’s rainbow,R39.2,Abduction By Old Woman,0.646,0.514,1
B,I50C,Šarabkha (animal with legs on its back),A2371.4,Origin Of Color Of Animal's Legs,0.645,0.439,1
B,I19,People inhale the odor of food,G303.4.8.1,Devil Has Sulphurous Odor,0.645,0.416,1
B,M39F,"He had a hat, had he a head?",D1610.26.2,Speaking Hat,0.645,0.370,1
B,H36E,Death and the rat,B437.1,Helpful Rat,0.645,0.442,1
B,L38,Demon’s trap,F493.1.2,Demon Of Colic,0.645,0.475,1
B,B66,Rope turns into creepers,A2682,Origin Of Creepers,0.645,0.458,1
B,I13C,Snake’s crown,F828,Extraordinary Crown,0.644,0.408,1
B,K33c8,Girl from the nut,F813.3.1,Golden Nut,0.644,0.351,1
B,K38f7,Wild animals are hero’s dogs,B845,Wild Animals Herded,0.644,0.489,1
B,K76G,Son the crab,A2320.4,Why Crab Has No Head,0.644,0.423,1
B,K17,The ornitomorphic suitor,B623.2,Owl As Suitor,0.644,0.350,1
